datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
6/3/2022 8:00:00 PM,6/3/2022 4:00:00 PM,SERC,WEST,EKPC,EKPC,1577.021,True
6/3/2022 9:00:00 PM,6/3/2022 5:00:00 PM,SERC,WEST,EKPC,EKPC,1616.044,True
6/3/2022 10:00:00 PM,6/3/2022 6:00:00 PM,SERC,WEST,EKPC,EKPC,1590.569,True
6/3/2022 11:00:00 PM,6/3/2022 7:00:00 PM,SERC,WEST,EKPC,EKPC,1533.097,True
6/4/2022 12:00:00 AM,6/3/2022 8:00:00 PM,SERC,WEST,EKPC,EKPC,1433.122,True
6/4/2022 1:00:00 AM,6/3/2022 9:00:00 PM,SERC,WEST,EKPC,EKPC,1371.680,True
6/4/2022 2:00:00 AM,6/3/2022 10:00:00 PM,SERC,WEST,EKPC,EKPC,1237.553,True
6/4/2022 3:00:00 AM,6/3/2022 11:00:00 PM,SERC,WEST,EKPC,EKPC,1126.016,True
6/4/2022 4:00:00 AM,6/4/2022 12:00:00 AM,SERC,WEST,EKPC,EKPC,997.996,True
6/4/2022 5:00:00 AM,6/4/2022 1:00:00 AM,SERC,WEST,EKPC,EKPC,925.598,True
6/4/2022 6:00:00 AM,6/4/2022 2:00:00 AM,SERC,WEST,EKPC,EKPC,868.811,True
6/4/2022 7:00:00 AM,6/4/2022 3:00:00 AM,SERC,WEST,EKPC,EKPC,843.356,True
6/4/2022 8:00:00 AM,6/4/2022 4:00:00 AM,SERC,WEST,EKPC,EKPC,823.696,True
6/4/2022 9:00:00 AM,6/4/2022 5:00:00 AM,SERC,WEST,EKPC,EKPC,854.768,True
6/4/2022 10:00:00 AM,6/4/2022 6:00:00 AM,SERC,WEST,EKPC,EKPC,845.508,True
6/4/2022 11:00:00 AM,6/4/2022 7:00:00 AM,SERC,WEST,EKPC,EKPC,907.147,True
6/4/2022 12:00:00 PM,6/4/2022 8:00:00 AM,SERC,WEST,EKPC,EKPC,973.325,True
6/4/2022 1:00:00 PM,6/4/2022 9:00:00 AM,SERC,WEST,EKPC,EKPC,1055.147,True
6/4/2022 2:00:00 PM,6/4/2022 10:00:00 AM,SERC,WEST,EKPC,EKPC,1115.331,True
6/4/2022 3:00:00 PM,6/4/2022 11:00:00 AM,SERC,WEST,EKPC,EKPC,1202.844,True
6/4/2022 4:00:00 PM,6/4/2022 12:00:00 PM,SERC,WEST,EKPC,EKPC,1285.395,True
6/4/2022 5:00:00 PM,6/4/2022 1:00:00 PM,SERC,WEST,EKPC,EKPC,1353.255,True
6/4/2022 6:00:00 PM,6/4/2022 2:00:00 PM,SERC,WEST,EKPC,EKPC,1429.122,True
6/4/2022 7:00:00 PM,6/4/2022 3:00:00 PM,SERC,WEST,EKPC,EKPC,1501.034,True
6/4/2022 8:00:00 PM,6/4/2022 4:00:00 PM,SERC,WEST,EKPC,EKPC,1566.859,True
6/4/2022 9:00:00 PM,6/4/2022 5:00:00 PM,SERC,WEST,EKPC,EKPC,1599.304,True
6/4/2022 10:00:00 PM,6/4/2022 6:00:00 PM,SERC,WEST,EKPC,EKPC,1611.809,True
6/4/2022 11:00:00 PM,6/4/2022 7:00:00 PM,SERC,WEST,EKPC,EKPC,1548.268,True
6/5/2022 12:00:00 AM,6/4/2022 8:00:00 PM,SERC,WEST,EKPC,EKPC,1436.374,True
6/5/2022 1:00:00 AM,6/4/2022 9:00:00 PM,SERC,WEST,EKPC,EKPC,1364.414,True
6/5/2022 2:00:00 AM,6/4/2022 10:00:00 PM,SERC,WEST,EKPC,EKPC,1256.368,True
6/5/2022 3:00:00 AM,6/4/2022 11:00:00 PM,SERC,WEST,EKPC,EKPC,1115.558,True
6/5/2022 4:00:00 AM,6/5/2022 12:00:00 AM,SERC,WEST,EKPC,EKPC,1003.814,True
6/5/2022 5:00:00 AM,6/5/2022 1:00:00 AM,SERC,WEST,EKPC,EKPC,910.498,True
6/5/2022 6:00:00 AM,6/5/2022 2:00:00 AM,SERC,WEST,EKPC,EKPC,870.656,True
6/5/2022 7:00:00 AM,6/5/2022 3:00:00 AM,SERC,WEST,EKPC,EKPC,832.780,True
6/5/2022 8:00:00 AM,6/5/2022 4:00:00 AM,SERC,WEST,EKPC,EKPC,809.169,True
6/5/2022 9:00:00 AM,6/5/2022 5:00:00 AM,SERC,WEST,EKPC,EKPC,813.856,True
6/5/2022 10:00:00 AM,6/5/2022 6:00:00 AM,SERC,WEST,EKPC,EKPC,826.457,True
6/5/2022 11:00:00 AM,6/5/2022 7:00:00 AM,SERC,WEST,EKPC,EKPC,888.260,True
6/5/2022 12:00:00 PM,6/5/2022 8:00:00 AM,SERC,WEST,EKPC,EKPC,971.546,True
6/5/2022 1:00:00 PM,6/5/2022 9:00:00 AM,SERC,WEST,EKPC,EKPC,1075.046,True
6/5/2022 2:00:00 PM,6/5/2022 10:00:00 AM,SERC,WEST,EKPC,EKPC,1147.394,True
6/5/2022 3:00:00 PM,6/5/2022 11:00:00 AM,SERC,WEST,EKPC,EKPC,1242.087,True
6/5/2022 4:00:00 PM,6/5/2022 12:00:00 PM,SERC,WEST,EKPC,EKPC,1364.279,True
6/5/2022 5:00:00 PM,6/5/2022 1:00:00 PM,SERC,WEST,EKPC,EKPC,1456.602,True
6/5/2022 6:00:00 PM,6/5/2022 2:00:00 PM,SERC,WEST,EKPC,EKPC,1519.958,True
6/5/2022 7:00:00 PM,6/5/2022 3:00:00 PM,SERC,WEST,EKPC,EKPC,1610.293,True
6/5/2022 8:00:00 PM,6/5/2022 4:00:00 PM,SERC,WEST,EKPC,EKPC,1659.006,True
6/5/2022 9:00:00 PM,6/5/2022 5:00:00 PM,SERC,WEST,EKPC,EKPC,1731.901,True
6/5/2022 10:00:00 PM,6/5/2022 6:00:00 PM,SERC,WEST,EKPC,EKPC,1705.976,True
6/5/2022 11:00:00 PM,6/5/2022 7:00:00 PM,SERC,WEST,EKPC,EKPC,1679.232,True
6/6/2022 12:00:00 AM,6/5/2022 8:00:00 PM,SERC,WEST,EKPC,EKPC,1583.319,True
6/6/2022 1:00:00 AM,6/5/2022 9:00:00 PM,SERC,WEST,EKPC,EKPC,1520.509,True
6/6/2022 2:00:00 AM,6/5/2022 10:00:00 PM,SERC,WEST,EKPC,EKPC,1391.945,True
6/6/2022 3:00:00 AM,6/5/2022 11:00:00 PM,SERC,WEST,EKPC,EKPC,1218.876,True
6/6/2022 4:00:00 AM,6/6/2022 12:00:00 AM,SERC,WEST,EKPC,EKPC,1094.242,True
6/6/2022 5:00:00 AM,6/6/2022 1:00:00 AM,SERC,WEST,EKPC,EKPC,1005.978,True
6/6/2022 6:00:00 AM,6/6/2022 2:00:00 AM,SERC,WEST,EKPC,EKPC,955.460,True
6/6/2022 7:00:00 AM,6/6/2022 3:00:00 AM,SERC,WEST,EKPC,EKPC,924.277,True
6/6/2022 8:00:00 AM,6/6/2022 4:00:00 AM,SERC,WEST,EKPC,EKPC,931.148,True
6/6/2022 9:00:00 AM,6/6/2022 5:00:00 AM,SERC,WEST,EKPC,EKPC,984.431,True
6/6/2022 10:00:00 AM,6/6/2022 6:00:00 AM,SERC,WEST,EKPC,EKPC,1040.419,True
6/6/2022 11:00:00 AM,6/6/2022 7:00:00 AM,SERC,WEST,EKPC,EKPC,1129.301,True
6/6/2022 12:00:00 PM,6/6/2022 8:00:00 AM,SERC,WEST,EKPC,EKPC,1226.408,True
6/6/2022 1:00:00 PM,6/6/2022 9:00:00 AM,SERC,WEST,EKPC,EKPC,1280.548,True
6/6/2022 2:00:00 PM,6/6/2022 10:00:00 AM,SERC,WEST,EKPC,EKPC,1382.065,True
6/6/2022 3:00:00 PM,6/6/2022 11:00:00 AM,SERC,WEST,EKPC,EKPC,1491.608,True
6/6/2022 4:00:00 PM,6/6/2022 12:00:00 PM,SERC,WEST,EKPC,EKPC,1570.287,True
6/6/2022 5:00:00 PM,6/6/2022 1:00:00 PM,SERC,WEST,EKPC,EKPC,1649.914,True
6/6/2022 6:00:00 PM,6/6/2022 2:00:00 PM,SERC,WEST,EKPC,EKPC,1721.195,True
6/6/2022 7:00:00 PM,6/6/2022 3:00:00 PM,SERC,WEST,EKPC,EKPC,1758.403,True
6/6/2022 8:00:00 PM,6/6/2022 4:00:00 PM,SERC,WEST,EKPC,EKPC,1751.132,True
6/6/2022 9:00:00 PM,6/6/2022 5:00:00 PM,SERC,WEST,EKPC,EKPC,1728.195,True
6/6/2022 10:00:00 PM,6/6/2022 6:00:00 PM,SERC,WEST,EKPC,EKPC,1673.753,True
6/6/2022 11:00:00 PM,6/6/2022 7:00:00 PM,SERC,WEST,EKPC,EKPC,1581.199,True
6/7/2022 12:00:00 AM,6/6/2022 8:00:00 PM,SERC,WEST,EKPC,EKPC,1524.256,True
6/7/2022 1:00:00 AM,6/6/2022 9:00:00 PM,SERC,WEST,EKPC,EKPC,1475.689,True
6/7/2022 2:00:00 AM,6/6/2022 10:00:00 PM,SERC,WEST,EKPC,EKPC,1358.067,True
6/7/2022 3:00:00 AM,6/6/2022 11:00:00 PM,SERC,WEST,EKPC,EKPC,1220.724,True
6/7/2022 4:00:00 AM,6/7/2022 12:00:00 AM,SERC,WEST,EKPC,EKPC,1132.440,True
6/7/2022 5:00:00 AM,6/7/2022 1:00:00 AM,SERC,WEST,EKPC,EKPC,1067.295,True
6/7/2022 6:00:00 AM,6/7/2022 2:00:00 AM,SERC,WEST,EKPC,EKPC,1039.218,True
6/7/2022 7:00:00 AM,6/7/2022 3:00:00 AM,SERC,WEST,EKPC,EKPC,1008.378,True
6/7/2022 8:00:00 AM,6/7/2022 4:00:00 AM,SERC,WEST,EKPC,EKPC,1011.677,True
6/7/2022 9:00:00 AM,6/7/2022 5:00:00 AM,SERC,WEST,EKPC,EKPC,1049.430,True
6/7/2022 10:00:00 AM,6/7/2022 6:00:00 AM,SERC,WEST,EKPC,EKPC,1134.917,True
6/7/2022 11:00:00 AM,6/7/2022 7:00:00 AM,SERC,WEST,EKPC,EKPC,1181.376,True
6/7/2022 12:00:00 PM,6/7/2022 8:00:00 AM,SERC,WEST,EKPC,EKPC,1220.199,True
6/7/2022 1:00:00 PM,6/7/2022 9:00:00 AM,SERC,WEST,EKPC,EKPC,1305.418,True
6/7/2022 2:00:00 PM,6/7/2022 10:00:00 AM,SERC,WEST,EKPC,EKPC,1372.578,True
6/7/2022 3:00:00 PM,6/7/2022 11:00:00 AM,SERC,WEST,EKPC,EKPC,1471.699,True
6/7/2022 4:00:00 PM,6/7/2022 12:00:00 PM,SERC,WEST,EKPC,EKPC,1539.733,True
6/7/2022 5:00:00 PM,6/7/2022 1:00:00 PM,SERC,WEST,EKPC,EKPC,1662.609,True
6/7/2022 6:00:00 PM,6/7/2022 2:00:00 PM,SERC,WEST,EKPC,EKPC,1724.175,True
6/7/2022 7:00:00 PM,6/7/2022 3:00:00 PM,SERC,WEST,EKPC,EKPC,1793.287,True
6/7/2022 8:00:00 PM,6/7/2022 4:00:00 PM,SERC,WEST,EKPC,EKPC,1862.259,True
6/7/2022 9:00:00 PM,6/7/2022 5:00:00 PM,SERC,WEST,EKPC,EKPC,1901.817,True
6/7/2022 10:00:00 PM,6/7/2022 6:00:00 PM,SERC,WEST,EKPC,EKPC,1911.831,True
6/7/2022 11:00:00 PM,6/7/2022 7:00:00 PM,SERC,WEST,EKPC,EKPC,1836.776,True
6/8/2022 12:00:00 AM,6/7/2022 8:00:00 PM,SERC,WEST,EKPC,EKPC,1743.013,True
6/8/2022 1:00:00 AM,6/7/2022 9:00:00 PM,SERC,WEST,EKPC,EKPC,1677.157,True
6/8/2022 2:00:00 AM,6/7/2022 10:00:00 PM,SERC,WEST,EKPC,EKPC,1541.289,True
6/8/2022 3:00:00 AM,6/7/2022 11:00:00 PM,SERC,WEST,EKPC,EKPC,1379.968,True
6/8/2022 4:00:00 AM,6/8/2022 12:00:00 AM,SERC,WEST,EKPC,EKPC,1224.743,True
6/8/2022 5:00:00 AM,6/8/2022 1:00:00 AM,SERC,WEST,EKPC,EKPC,1149.671,True
6/8/2022 6:00:00 AM,6/8/2022 2:00:00 AM,SERC,WEST,EKPC,EKPC,1081.556,True
6/8/2022 7:00:00 AM,6/8/2022 3:00:00 AM,SERC,WEST,EKPC,EKPC,1035.251,True
6/8/2022 8:00:00 AM,6/8/2022 4:00:00 AM,SERC,WEST,EKPC,EKPC,1037.185,True
6/8/2022 9:00:00 AM,6/8/2022 5:00:00 AM,SERC,WEST,EKPC,EKPC,1069.318,True
6/8/2022 10:00:00 AM,6/8/2022 6:00:00 AM,SERC,WEST,EKPC,EKPC,1125.909,True
6/8/2022 11:00:00 AM,6/8/2022 7:00:00 AM,SERC,WEST,EKPC,EKPC,1265.666,True
6/8/2022 12:00:00 PM,6/8/2022 8:00:00 AM,SERC,WEST,EKPC,EKPC,1315.588,True
6/8/2022 1:00:00 PM,6/8/2022 9:00:00 AM,SERC,WEST,EKPC,EKPC,1426.729,True
6/8/2022 2:00:00 PM,6/8/2022 10:00:00 AM,SERC,WEST,EKPC,EKPC,1464.912,True
6/8/2022 3:00:00 PM,6/8/2022 11:00:00 AM,SERC,WEST,EKPC,EKPC,1617.542,True
6/8/2022 4:00:00 PM,6/8/2022 12:00:00 PM,SERC,WEST,EKPC,EKPC,1716.979,True
6/8/2022 5:00:00 PM,6/8/2022 1:00:00 PM,SERC,WEST,EKPC,EKPC,1805.145,True
6/8/2022 6:00:00 PM,6/8/2022 2:00:00 PM,SERC,WEST,EKPC,EKPC,1860.830,True
6/8/2022 7:00:00 PM,6/8/2022 3:00:00 PM,SERC,WEST,EKPC,EKPC,1899.537,True
6/8/2022 8:00:00 PM,6/8/2022 4:00:00 PM,SERC,WEST,EKPC,EKPC,1931.965,True
6/8/2022 9:00:00 PM,6/8/2022 5:00:00 PM,SERC,WEST,EKPC,EKPC,1984.364,True
6/8/2022 10:00:00 PM,6/8/2022 6:00:00 PM,SERC,WEST,EKPC,EKPC,1938.943,True
6/8/2022 11:00:00 PM,6/8/2022 7:00:00 PM,SERC,WEST,EKPC,EKPC,1867.250,True
6/9/2022 12:00:00 AM,6/8/2022 8:00:00 PM,SERC,WEST,EKPC,EKPC,1772.158,True
6/9/2022 1:00:00 AM,6/8/2022 9:00:00 PM,SERC,WEST,EKPC,EKPC,1717.430,True
6/9/2022 2:00:00 AM,6/8/2022 10:00:00 PM,SERC,WEST,EKPC,EKPC,1584.015,True
6/9/2022 3:00:00 AM,6/8/2022 11:00:00 PM,SERC,WEST,EKPC,EKPC,1410.964,True
6/9/2022 4:00:00 AM,6/9/2022 12:00:00 AM,SERC,WEST,EKPC,EKPC,1269.997,True
6/9/2022 5:00:00 AM,6/9/2022 1:00:00 AM,SERC,WEST,EKPC,EKPC,1155.124,True
6/9/2022 6:00:00 AM,6/9/2022 2:00:00 AM,SERC,WEST,EKPC,EKPC,1079.606,True
6/9/2022 7:00:00 AM,6/9/2022 3:00:00 AM,SERC,WEST,EKPC,EKPC,1037.711,True
6/9/2022 8:00:00 AM,6/9/2022 4:00:00 AM,SERC,WEST,EKPC,EKPC,1009.556,True
6/9/2022 9:00:00 AM,6/9/2022 5:00:00 AM,SERC,WEST,EKPC,EKPC,1032.907,True
6/9/2022 10:00:00 AM,6/9/2022 6:00:00 AM,SERC,WEST,EKPC,EKPC,1098.065,True
6/9/2022 11:00:00 AM,6/9/2022 7:00:00 AM,SERC,WEST,EKPC,EKPC,1241.606,True
6/9/2022 12:00:00 PM,6/9/2022 8:00:00 AM,SERC,WEST,EKPC,EKPC,1249.163,True
6/9/2022 1:00:00 PM,6/9/2022 9:00:00 AM,SERC,WEST,EKPC,EKPC,1275.615,True
6/9/2022 2:00:00 PM,6/9/2022 10:00:00 AM,SERC,WEST,EKPC,EKPC,1406.864,True
6/9/2022 3:00:00 PM,6/9/2022 11:00:00 AM,SERC,WEST,EKPC,EKPC,1415.229,True
6/9/2022 4:00:00 PM,6/9/2022 12:00:00 PM,SERC,WEST,EKPC,EKPC,1500.605,True
6/9/2022 5:00:00 PM,6/9/2022 1:00:00 PM,SERC,WEST,EKPC,EKPC,1536.430,True
6/9/2022 6:00:00 PM,6/9/2022 2:00:00 PM,SERC,WEST,EKPC,EKPC,1593.763,True
6/9/2022 7:00:00 PM,6/9/2022 3:00:00 PM,SERC,WEST,EKPC,EKPC,1588.967,True
6/9/2022 8:00:00 PM,6/9/2022 4:00:00 PM,SERC,WEST,EKPC,EKPC,1642.670,True
6/9/2022 9:00:00 PM,6/9/2022 5:00:00 PM,SERC,WEST,EKPC,EKPC,1727.465,True
6/9/2022 10:00:00 PM,6/9/2022 6:00:00 PM,SERC,WEST,EKPC,EKPC,1703.871,True
6/9/2022 11:00:00 PM,6/9/2022 7:00:00 PM,SERC,WEST,EKPC,EKPC,1619.454,True
6/10/2022 12:00:00 AM,6/9/2022 8:00:00 PM,SERC,WEST,EKPC,EKPC,1533.257,True
6/10/2022 1:00:00 AM,6/9/2022 9:00:00 PM,SERC,WEST,EKPC,EKPC,1564.801,True
6/10/2022 2:00:00 AM,6/9/2022 10:00:00 PM,SERC,WEST,EKPC,EKPC,1358.399,True
6/10/2022 3:00:00 AM,6/9/2022 11:00:00 PM,SERC,WEST,EKPC,EKPC,1228.309,True
6/10/2022 4:00:00 AM,6/10/2022 12:00:00 AM,SERC,WEST,EKPC,EKPC,1181.189,True
6/10/2022 5:00:00 AM,6/10/2022 1:00:00 AM,SERC,WEST,EKPC,EKPC,1010.592,True
6/10/2022 6:00:00 AM,6/10/2022 2:00:00 AM,SERC,WEST,EKPC,EKPC,1049.393,True
6/10/2022 7:00:00 AM,6/10/2022 3:00:00 AM,SERC,WEST,EKPC,EKPC,937.590,True
6/10/2022 8:00:00 AM,6/10/2022 4:00:00 AM,SERC,WEST,EKPC,EKPC,984.066,True
6/10/2022 9:00:00 AM,6/10/2022 5:00:00 AM,SERC,WEST,EKPC,EKPC,1033.345,True
6/10/2022 10:00:00 AM,6/10/2022 6:00:00 AM,SERC,WEST,EKPC,EKPC,1044.592,True
6/10/2022 11:00:00 AM,6/10/2022 7:00:00 AM,SERC,WEST,EKPC,EKPC,1099.320,True
6/10/2022 12:00:00 PM,6/10/2022 8:00:00 AM,SERC,WEST,EKPC,EKPC,1202.185,True
6/10/2022 1:00:00 PM,6/10/2022 9:00:00 AM,SERC,WEST,EKPC,EKPC,1215.968,True
6/10/2022 2:00:00 PM,6/10/2022 10:00:00 AM,SERC,WEST,EKPC,EKPC,1250.848,True
6/10/2022 3:00:00 PM,6/10/2022 11:00:00 AM,SERC,WEST,EKPC,EKPC,1346.563,True
6/10/2022 4:00:00 PM,6/10/2022 12:00:00 PM,SERC,WEST,EKPC,EKPC,1428.952,True
6/10/2022 5:00:00 PM,6/10/2022 1:00:00 PM,SERC,WEST,EKPC,EKPC,1487.122,True
6/10/2022 6:00:00 PM,6/10/2022 2:00:00 PM,SERC,WEST,EKPC,EKPC,1459.040,True
6/10/2022 7:00:00 PM,6/10/2022 3:00:00 PM,SERC,WEST,EKPC,EKPC,1358.506,True
6/10/2022 8:00:00 PM,6/10/2022 4:00:00 PM,SERC,WEST,EKPC,EKPC,1405.580,True
6/10/2022 9:00:00 PM,6/10/2022 5:00:00 PM,SERC,WEST,EKPC,EKPC,1327.433,True
6/10/2022 10:00:00 PM,6/10/2022 6:00:00 PM,SERC,WEST,EKPC,EKPC,1295.179,True
6/10/2022 11:00:00 PM,6/10/2022 7:00:00 PM,SERC,WEST,EKPC,EKPC,1280.546,True
6/11/2022 12:00:00 AM,6/10/2022 8:00:00 PM,SERC,WEST,EKPC,EKPC,1259.280,True
6/11/2022 1:00:00 AM,6/10/2022 9:00:00 PM,SERC,WEST,EKPC,EKPC,1292.508,True
6/11/2022 2:00:00 AM,6/10/2022 10:00:00 PM,SERC,WEST,EKPC,EKPC,1288.371,True
6/11/2022 3:00:00 AM,6/10/2022 11:00:00 PM,SERC,WEST,EKPC,EKPC,1195.731,True
6/11/2022 4:00:00 AM,6/11/2022 12:00:00 AM,SERC,WEST,EKPC,EKPC,1112.723,True
6/11/2022 5:00:00 AM,6/11/2022 1:00:00 AM,SERC,WEST,EKPC,EKPC,1052.077,True
6/11/2022 6:00:00 AM,6/11/2022 2:00:00 AM,SERC,WEST,EKPC,EKPC,927.540,True
6/11/2022 7:00:00 AM,6/11/2022 3:00:00 AM,SERC,WEST,EKPC,EKPC,916.437,True
