datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
4/1/2026 3:00:00 PM,4/1/2026 11:00:00 AM,RFC,WEST,AEP,AEPOPT,8082.462,True
4/1/2026 4:00:00 PM,4/1/2026 12:00:00 PM,RFC,WEST,AEP,AEPAPT,3742.026,True
4/1/2026 4:00:00 PM,4/1/2026 12:00:00 PM,RFC,WEST,AEP,AEPIMP,3657.321,True
4/1/2026 4:00:00 PM,4/1/2026 12:00:00 PM,RFC,WEST,AEP,AEPKPT,591.350,True
4/1/2026 4:00:00 PM,4/1/2026 12:00:00 PM,RFC,WEST,AEP,AEPOPT,8097.367,True
4/1/2026 5:00:00 PM,4/1/2026 1:00:00 PM,RFC,WEST,AEP,AEPAPT,3835.221,True
4/1/2026 5:00:00 PM,4/1/2026 1:00:00 PM,RFC,WEST,AEP,AEPIMP,3698.319,True
4/1/2026 5:00:00 PM,4/1/2026 1:00:00 PM,RFC,WEST,AEP,AEPKPT,608.092,True
4/1/2026 5:00:00 PM,4/1/2026 1:00:00 PM,RFC,WEST,AEP,AEPOPT,8019.219,True
4/1/2026 6:00:00 PM,4/1/2026 2:00:00 PM,RFC,WEST,AEP,AEPAPT,3952.851,True
4/1/2026 6:00:00 PM,4/1/2026 2:00:00 PM,RFC,WEST,AEP,AEPIMP,3714.172,True
4/1/2026 6:00:00 PM,4/1/2026 2:00:00 PM,RFC,WEST,AEP,AEPKPT,620.834,True
4/1/2026 6:00:00 PM,4/1/2026 2:00:00 PM,RFC,WEST,AEP,AEPOPT,8088.290,True
4/1/2026 7:00:00 PM,4/1/2026 3:00:00 PM,RFC,WEST,AEP,AEPAPT,3963.666,True
4/1/2026 7:00:00 PM,4/1/2026 3:00:00 PM,RFC,WEST,AEP,AEPIMP,3638.456,True
4/1/2026 7:00:00 PM,4/1/2026 3:00:00 PM,RFC,WEST,AEP,AEPKPT,619.818,True
4/1/2026 7:00:00 PM,4/1/2026 3:00:00 PM,RFC,WEST,AEP,AEPOPT,8088.193,True
4/1/2026 8:00:00 PM,4/1/2026 4:00:00 PM,RFC,WEST,AEP,AEPAPT,4107.935,True
