datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
6/2/2024 1:00:00 AM,6/1/2024 9:00:00 PM,SERC,WEST,EKPC,EKPC,1390.338,True
6/2/2024 2:00:00 AM,6/1/2024 10:00:00 PM,SERC,WEST,EKPC,EKPC,1322.580,True
6/2/2024 3:00:00 AM,6/1/2024 11:00:00 PM,SERC,WEST,EKPC,EKPC,1238.382,True
6/2/2024 4:00:00 AM,6/2/2024 12:00:00 AM,SERC,WEST,EKPC,EKPC,1176.810,True
6/2/2024 5:00:00 AM,6/2/2024 1:00:00 AM,SERC,WEST,EKPC,EKPC,1123.759,True
6/2/2024 6:00:00 AM,6/2/2024 2:00:00 AM,SERC,WEST,EKPC,EKPC,1074.987,True
6/2/2024 7:00:00 AM,6/2/2024 3:00:00 AM,SERC,WEST,EKPC,EKPC,1080.738,True
6/2/2024 8:00:00 AM,6/2/2024 4:00:00 AM,SERC,WEST,EKPC,EKPC,1064.898,True
6/2/2024 9:00:00 AM,6/2/2024 5:00:00 AM,SERC,WEST,EKPC,EKPC,1050.528,True
6/2/2024 10:00:00 AM,6/2/2024 6:00:00 AM,SERC,WEST,EKPC,EKPC,1068.288,True
6/2/2024 11:00:00 AM,6/2/2024 7:00:00 AM,SERC,WEST,EKPC,EKPC,1060.643,True
6/2/2024 12:00:00 PM,6/2/2024 8:00:00 AM,SERC,WEST,EKPC,EKPC,1106.318,True
6/2/2024 1:00:00 PM,6/2/2024 9:00:00 AM,SERC,WEST,EKPC,EKPC,1227.184,True
6/2/2024 2:00:00 PM,6/2/2024 10:00:00 AM,SERC,WEST,EKPC,EKPC,1338.944,True
6/2/2024 3:00:00 PM,6/2/2024 11:00:00 AM,SERC,WEST,EKPC,EKPC,1338.325,True
6/2/2024 4:00:00 PM,6/2/2024 12:00:00 PM,SERC,WEST,EKPC,EKPC,1422.298,True
6/2/2024 5:00:00 PM,6/2/2024 1:00:00 PM,SERC,WEST,EKPC,EKPC,1358.959,True
6/2/2024 6:00:00 PM,6/2/2024 2:00:00 PM,SERC,WEST,EKPC,EKPC,1475.244,True
6/2/2024 7:00:00 PM,6/2/2024 3:00:00 PM,SERC,WEST,EKPC,EKPC,1542.807,True
6/2/2024 8:00:00 PM,6/2/2024 4:00:00 PM,SERC,WEST,EKPC,EKPC,1511.316,True
6/2/2024 9:00:00 PM,6/2/2024 5:00:00 PM,SERC,WEST,EKPC,EKPC,1603.225,True
6/2/2024 10:00:00 PM,6/2/2024 6:00:00 PM,SERC,WEST,EKPC,EKPC,1633.762,True
6/2/2024 11:00:00 PM,6/2/2024 7:00:00 PM,SERC,WEST,EKPC,EKPC,1592.518,True
6/3/2024 12:00:00 AM,6/2/2024 8:00:00 PM,SERC,WEST,EKPC,EKPC,1606.178,True
6/3/2024 1:00:00 AM,6/2/2024 9:00:00 PM,SERC,WEST,EKPC,EKPC,1583.066,True
6/3/2024 2:00:00 AM,6/2/2024 10:00:00 PM,SERC,WEST,EKPC,EKPC,1401.340,True
6/3/2024 3:00:00 AM,6/2/2024 11:00:00 PM,SERC,WEST,EKPC,EKPC,1346.977,True
6/3/2024 4:00:00 AM,6/3/2024 12:00:00 AM,SERC,WEST,EKPC,EKPC,1217.796,True
6/3/2024 5:00:00 AM,6/3/2024 1:00:00 AM,SERC,WEST,EKPC,EKPC,1192.263,True
6/3/2024 6:00:00 AM,6/3/2024 2:00:00 AM,SERC,WEST,EKPC,EKPC,1130.911,True
6/3/2024 7:00:00 AM,6/3/2024 3:00:00 AM,SERC,WEST,EKPC,EKPC,1131.508,True
6/3/2024 8:00:00 AM,6/3/2024 4:00:00 AM,SERC,WEST,EKPC,EKPC,1127.396,True
6/3/2024 9:00:00 AM,6/3/2024 5:00:00 AM,SERC,WEST,EKPC,EKPC,1163.571,True
6/3/2024 10:00:00 AM,6/3/2024 6:00:00 AM,SERC,WEST,EKPC,EKPC,1238.473,True
6/3/2024 11:00:00 AM,6/3/2024 7:00:00 AM,SERC,WEST,EKPC,EKPC,1302.493,True
6/3/2024 12:00:00 PM,6/3/2024 8:00:00 AM,SERC,WEST,EKPC,EKPC,1385.303,True
6/3/2024 1:00:00 PM,6/3/2024 9:00:00 AM,SERC,WEST,EKPC,EKPC,1460.121,True
6/3/2024 2:00:00 PM,6/3/2024 10:00:00 AM,SERC,WEST,EKPC,EKPC,1536.601,True
6/3/2024 3:00:00 PM,6/3/2024 11:00:00 AM,SERC,WEST,EKPC,EKPC,1640.403,True
6/3/2024 4:00:00 PM,6/3/2024 12:00:00 PM,SERC,WEST,EKPC,EKPC,1733.639,True
6/3/2024 5:00:00 PM,6/3/2024 1:00:00 PM,SERC,WEST,EKPC,EKPC,1697.927,True
6/3/2024 6:00:00 PM,6/3/2024 2:00:00 PM,SERC,WEST,EKPC,EKPC,1810.986,True
6/3/2024 7:00:00 PM,6/3/2024 3:00:00 PM,SERC,WEST,EKPC,EKPC,1795.633,True
6/3/2024 8:00:00 PM,6/3/2024 4:00:00 PM,SERC,WEST,EKPC,EKPC,1978.139,True
6/3/2024 9:00:00 PM,6/3/2024 5:00:00 PM,SERC,WEST,EKPC,EKPC,1926.542,True
6/3/2024 10:00:00 PM,6/3/2024 6:00:00 PM,SERC,WEST,EKPC,EKPC,1924.840,True
6/3/2024 11:00:00 PM,6/3/2024 7:00:00 PM,SERC,WEST,EKPC,EKPC,1861.867,True
6/4/2024 12:00:00 AM,6/3/2024 8:00:00 PM,SERC,WEST,EKPC,EKPC,1770.136,True
6/4/2024 1:00:00 AM,6/3/2024 9:00:00 PM,SERC,WEST,EKPC,EKPC,1686.249,True
6/4/2024 2:00:00 AM,6/3/2024 10:00:00 PM,SERC,WEST,EKPC,EKPC,1520.489,True
6/4/2024 3:00:00 AM,6/3/2024 11:00:00 PM,SERC,WEST,EKPC,EKPC,1355.149,True
6/4/2024 4:00:00 AM,6/4/2024 12:00:00 AM,SERC,WEST,EKPC,EKPC,1275.452,True
6/4/2024 5:00:00 AM,6/4/2024 1:00:00 AM,SERC,WEST,EKPC,EKPC,1220.212,True
6/4/2024 6:00:00 AM,6/4/2024 2:00:00 AM,SERC,WEST,EKPC,EKPC,1164.424,True
6/4/2024 7:00:00 AM,6/4/2024 3:00:00 AM,SERC,WEST,EKPC,EKPC,1153.358,True
6/4/2024 8:00:00 AM,6/4/2024 4:00:00 AM,SERC,WEST,EKPC,EKPC,1161.974,True
6/4/2024 9:00:00 AM,6/4/2024 5:00:00 AM,SERC,WEST,EKPC,EKPC,1166.797,True
6/4/2024 10:00:00 AM,6/4/2024 6:00:00 AM,SERC,WEST,EKPC,EKPC,1260.491,True
6/4/2024 11:00:00 AM,6/4/2024 7:00:00 AM,SERC,WEST,EKPC,EKPC,1355.101,True
6/4/2024 12:00:00 PM,6/4/2024 8:00:00 AM,SERC,WEST,EKPC,EKPC,1407.720,True
6/4/2024 1:00:00 PM,6/4/2024 9:00:00 AM,SERC,WEST,EKPC,EKPC,1394.397,True
6/4/2024 2:00:00 PM,6/4/2024 10:00:00 AM,SERC,WEST,EKPC,EKPC,1599.830,True
6/4/2024 3:00:00 PM,6/4/2024 11:00:00 AM,SERC,WEST,EKPC,EKPC,1748.324,True
6/4/2024 4:00:00 PM,6/4/2024 12:00:00 PM,SERC,WEST,EKPC,EKPC,1878.576,True
6/4/2024 5:00:00 PM,6/4/2024 1:00:00 PM,SERC,WEST,EKPC,EKPC,1963.968,True
6/4/2024 6:00:00 PM,6/4/2024 2:00:00 PM,SERC,WEST,EKPC,EKPC,1927.964,True
6/4/2024 7:00:00 PM,6/4/2024 3:00:00 PM,SERC,WEST,EKPC,EKPC,1966.971,True
6/4/2024 8:00:00 PM,6/4/2024 4:00:00 PM,SERC,WEST,EKPC,EKPC,1912.832,True
6/4/2024 9:00:00 PM,6/4/2024 5:00:00 PM,SERC,WEST,EKPC,EKPC,1909.626,True
6/4/2024 10:00:00 PM,6/4/2024 6:00:00 PM,SERC,WEST,EKPC,EKPC,1882.847,True
6/4/2024 11:00:00 PM,6/4/2024 7:00:00 PM,SERC,WEST,EKPC,EKPC,1749.444,True
6/5/2024 12:00:00 AM,6/4/2024 8:00:00 PM,SERC,WEST,EKPC,EKPC,1670.370,True
6/5/2024 1:00:00 AM,6/4/2024 9:00:00 PM,SERC,WEST,EKPC,EKPC,1644.579,True
6/5/2024 2:00:00 AM,6/4/2024 10:00:00 PM,SERC,WEST,EKPC,EKPC,1623.723,True
6/5/2024 3:00:00 AM,6/4/2024 11:00:00 PM,SERC,WEST,EKPC,EKPC,1490.562,True
6/5/2024 4:00:00 AM,6/5/2024 12:00:00 AM,SERC,WEST,EKPC,EKPC,1364.349,True
6/5/2024 5:00:00 AM,6/5/2024 1:00:00 AM,SERC,WEST,EKPC,EKPC,1270.958,True
6/5/2024 6:00:00 AM,6/5/2024 2:00:00 AM,SERC,WEST,EKPC,EKPC,1269.832,True
6/5/2024 7:00:00 AM,6/5/2024 3:00:00 AM,SERC,WEST,EKPC,EKPC,1196.077,True
6/5/2024 8:00:00 AM,6/5/2024 4:00:00 AM,SERC,WEST,EKPC,EKPC,1112.213,True
6/5/2024 9:00:00 AM,6/5/2024 5:00:00 AM,SERC,WEST,EKPC,EKPC,1081.102,True
6/5/2024 10:00:00 AM,6/5/2024 6:00:00 AM,SERC,WEST,EKPC,EKPC,1212.960,True
6/5/2024 11:00:00 AM,6/5/2024 7:00:00 AM,SERC,WEST,EKPC,EKPC,1399.904,True
6/5/2024 12:00:00 PM,6/5/2024 8:00:00 AM,SERC,WEST,EKPC,EKPC,1454.932,True
6/5/2024 1:00:00 PM,6/5/2024 9:00:00 AM,SERC,WEST,EKPC,EKPC,1541.848,True
6/5/2024 2:00:00 PM,6/5/2024 10:00:00 AM,SERC,WEST,EKPC,EKPC,1605.807,True
6/5/2024 3:00:00 PM,6/5/2024 11:00:00 AM,SERC,WEST,EKPC,EKPC,1670.052,True
6/5/2024 4:00:00 PM,6/5/2024 12:00:00 PM,SERC,WEST,EKPC,EKPC,1736.509,True
6/5/2024 5:00:00 PM,6/5/2024 1:00:00 PM,SERC,WEST,EKPC,EKPC,1769.352,True
6/5/2024 6:00:00 PM,6/5/2024 2:00:00 PM,SERC,WEST,EKPC,EKPC,1725.895,True
6/5/2024 7:00:00 PM,6/5/2024 3:00:00 PM,SERC,WEST,EKPC,EKPC,1838.816,True
6/5/2024 8:00:00 PM,6/5/2024 4:00:00 PM,SERC,WEST,EKPC,EKPC,1894.007,True
6/5/2024 9:00:00 PM,6/5/2024 5:00:00 PM,SERC,WEST,EKPC,EKPC,1912.227,True
6/5/2024 10:00:00 PM,6/5/2024 6:00:00 PM,SERC,WEST,EKPC,EKPC,1920.468,True
6/5/2024 11:00:00 PM,6/5/2024 7:00:00 PM,SERC,WEST,EKPC,EKPC,1952.437,True
6/6/2024 12:00:00 AM,6/5/2024 8:00:00 PM,SERC,WEST,EKPC,EKPC,1899.995,True
6/6/2024 1:00:00 AM,6/5/2024 9:00:00 PM,SERC,WEST,EKPC,EKPC,1869.297,True
6/6/2024 2:00:00 AM,6/5/2024 10:00:00 PM,SERC,WEST,EKPC,EKPC,1751.211,True
6/6/2024 3:00:00 AM,6/5/2024 11:00:00 PM,SERC,WEST,EKPC,EKPC,1596.621,True
6/6/2024 4:00:00 AM,6/6/2024 12:00:00 AM,SERC,WEST,EKPC,EKPC,1483.833,True
6/6/2024 5:00:00 AM,6/6/2024 1:00:00 AM,SERC,WEST,EKPC,EKPC,1407.891,True
6/6/2024 6:00:00 AM,6/6/2024 2:00:00 AM,SERC,WEST,EKPC,EKPC,1236.583,True
6/6/2024 7:00:00 AM,6/6/2024 3:00:00 AM,SERC,WEST,EKPC,EKPC,1226.011,True
6/6/2024 8:00:00 AM,6/6/2024 4:00:00 AM,SERC,WEST,EKPC,EKPC,1218.265,True
6/6/2024 9:00:00 AM,6/6/2024 5:00:00 AM,SERC,WEST,EKPC,EKPC,1172.440,True
6/6/2024 10:00:00 AM,6/6/2024 6:00:00 AM,SERC,WEST,EKPC,EKPC,1225.007,True
6/6/2024 11:00:00 AM,6/6/2024 7:00:00 AM,SERC,WEST,EKPC,EKPC,1280.662,True
6/6/2024 12:00:00 PM,6/6/2024 8:00:00 AM,SERC,WEST,EKPC,EKPC,1349.626,True
6/6/2024 1:00:00 PM,6/6/2024 9:00:00 AM,SERC,WEST,EKPC,EKPC,1429.561,True
6/6/2024 2:00:00 PM,6/6/2024 10:00:00 AM,SERC,WEST,EKPC,EKPC,1511.058,True
6/6/2024 3:00:00 PM,6/6/2024 11:00:00 AM,SERC,WEST,EKPC,EKPC,1604.224,True
6/6/2024 4:00:00 PM,6/6/2024 12:00:00 PM,SERC,WEST,EKPC,EKPC,1691.935,True
6/6/2024 5:00:00 PM,6/6/2024 1:00:00 PM,SERC,WEST,EKPC,EKPC,1754.674,True
6/6/2024 6:00:00 PM,6/6/2024 2:00:00 PM,SERC,WEST,EKPC,EKPC,1878.576,True
6/6/2024 7:00:00 PM,6/6/2024 3:00:00 PM,SERC,WEST,EKPC,EKPC,1956.727,True
6/6/2024 8:00:00 PM,6/6/2024 4:00:00 PM,SERC,WEST,EKPC,EKPC,2051.197,True
6/6/2024 9:00:00 PM,6/6/2024 5:00:00 PM,SERC,WEST,EKPC,EKPC,1952.639,True
6/6/2024 10:00:00 PM,6/6/2024 6:00:00 PM,SERC,WEST,EKPC,EKPC,1929.997,True
6/6/2024 11:00:00 PM,6/6/2024 7:00:00 PM,SERC,WEST,EKPC,EKPC,1976.385,True
6/7/2024 12:00:00 AM,6/6/2024 8:00:00 PM,SERC,WEST,EKPC,EKPC,1911.482,True
6/7/2024 1:00:00 AM,6/6/2024 9:00:00 PM,SERC,WEST,EKPC,EKPC,1854.169,True
6/7/2024 2:00:00 AM,6/6/2024 10:00:00 PM,SERC,WEST,EKPC,EKPC,1726.099,True
6/7/2024 3:00:00 AM,6/6/2024 11:00:00 PM,SERC,WEST,EKPC,EKPC,1533.136,True
6/7/2024 4:00:00 AM,6/7/2024 12:00:00 AM,SERC,WEST,EKPC,EKPC,1380.206,True
6/7/2024 5:00:00 AM,6/7/2024 1:00:00 AM,SERC,WEST,EKPC,EKPC,1285.553,True
6/7/2024 6:00:00 AM,6/7/2024 2:00:00 AM,SERC,WEST,EKPC,EKPC,1239.772,True
6/7/2024 7:00:00 AM,6/7/2024 3:00:00 AM,SERC,WEST,EKPC,EKPC,1207.149,True
6/7/2024 8:00:00 AM,6/7/2024 4:00:00 AM,SERC,WEST,EKPC,EKPC,1103.703,True
6/7/2024 9:00:00 AM,6/7/2024 5:00:00 AM,SERC,WEST,EKPC,EKPC,1132.246,True
6/7/2024 10:00:00 AM,6/7/2024 6:00:00 AM,SERC,WEST,EKPC,EKPC,1248.759,True
6/7/2024 11:00:00 AM,6/7/2024 7:00:00 AM,SERC,WEST,EKPC,EKPC,1363.210,True
6/7/2024 12:00:00 PM,6/7/2024 8:00:00 AM,SERC,WEST,EKPC,EKPC,1290.642,True
6/7/2024 1:00:00 PM,6/7/2024 9:00:00 AM,SERC,WEST,EKPC,EKPC,1435.367,True
6/7/2024 2:00:00 PM,6/7/2024 10:00:00 AM,SERC,WEST,EKPC,EKPC,1518.006,True
6/7/2024 3:00:00 PM,6/7/2024 11:00:00 AM,SERC,WEST,EKPC,EKPC,1561.990,True
6/7/2024 4:00:00 PM,6/7/2024 12:00:00 PM,SERC,WEST,EKPC,EKPC,1613.499,True
6/7/2024 5:00:00 PM,6/7/2024 1:00:00 PM,SERC,WEST,EKPC,EKPC,1664.416,True
6/7/2024 6:00:00 PM,6/7/2024 2:00:00 PM,SERC,WEST,EKPC,EKPC,1733.221,True
6/7/2024 7:00:00 PM,6/7/2024 3:00:00 PM,SERC,WEST,EKPC,EKPC,1783.440,True
6/7/2024 8:00:00 PM,6/7/2024 4:00:00 PM,SERC,WEST,EKPC,EKPC,1828.983,True
6/7/2024 9:00:00 PM,6/7/2024 5:00:00 PM,SERC,WEST,EKPC,EKPC,1884.026,True
6/7/2024 10:00:00 PM,6/7/2024 6:00:00 PM,SERC,WEST,EKPC,EKPC,1864.034,True
6/7/2024 11:00:00 PM,6/7/2024 7:00:00 PM,SERC,WEST,EKPC,EKPC,1808.199,True
6/8/2024 12:00:00 AM,6/7/2024 8:00:00 PM,SERC,WEST,EKPC,EKPC,1717.828,True
6/8/2024 1:00:00 AM,6/7/2024 9:00:00 PM,SERC,WEST,EKPC,EKPC,1603.182,True
6/8/2024 2:00:00 AM,6/7/2024 10:00:00 PM,SERC,WEST,EKPC,EKPC,1426.029,True
6/8/2024 3:00:00 AM,6/7/2024 11:00:00 PM,SERC,WEST,EKPC,EKPC,1406.427,True
6/8/2024 4:00:00 AM,6/8/2024 12:00:00 AM,SERC,WEST,EKPC,EKPC,1275.905,True
6/8/2024 5:00:00 AM,6/8/2024 1:00:00 AM,SERC,WEST,EKPC,EKPC,1219.102,True
6/8/2024 6:00:00 AM,6/8/2024 2:00:00 AM,SERC,WEST,EKPC,EKPC,1149.852,True
6/8/2024 7:00:00 AM,6/8/2024 3:00:00 AM,SERC,WEST,EKPC,EKPC,1130.344,True
6/8/2024 8:00:00 AM,6/8/2024 4:00:00 AM,SERC,WEST,EKPC,EKPC,1054.127,True
6/8/2024 9:00:00 AM,6/8/2024 5:00:00 AM,SERC,WEST,EKPC,EKPC,1074.483,True
6/8/2024 10:00:00 AM,6/8/2024 6:00:00 AM,SERC,WEST,EKPC,EKPC,1102.192,True
6/8/2024 11:00:00 AM,6/8/2024 7:00:00 AM,SERC,WEST,EKPC,EKPC,1088.564,True
6/8/2024 12:00:00 PM,6/8/2024 8:00:00 AM,SERC,WEST,EKPC,EKPC,1201.354,True
6/8/2024 1:00:00 PM,6/8/2024 9:00:00 AM,SERC,WEST,EKPC,EKPC,1248.364,True
6/8/2024 2:00:00 PM,6/8/2024 10:00:00 AM,SERC,WEST,EKPC,EKPC,1291.293,True
6/8/2024 3:00:00 PM,6/8/2024 11:00:00 AM,SERC,WEST,EKPC,EKPC,1368.576,True
6/8/2024 4:00:00 PM,6/8/2024 12:00:00 PM,SERC,WEST,EKPC,EKPC,1457.130,True
6/8/2024 5:00:00 PM,6/8/2024 1:00:00 PM,SERC,WEST,EKPC,EKPC,1506.693,True
6/8/2024 6:00:00 PM,6/8/2024 2:00:00 PM,SERC,WEST,EKPC,EKPC,1502.328,True
6/8/2024 7:00:00 PM,6/8/2024 3:00:00 PM,SERC,WEST,EKPC,EKPC,1547.649,True
6/8/2024 8:00:00 PM,6/8/2024 4:00:00 PM,SERC,WEST,EKPC,EKPC,1576.556,True
6/8/2024 9:00:00 PM,6/8/2024 5:00:00 PM,SERC,WEST,EKPC,EKPC,1604.113,True
6/8/2024 10:00:00 PM,6/8/2024 6:00:00 PM,SERC,WEST,EKPC,EKPC,1571.422,True
6/8/2024 11:00:00 PM,6/8/2024 7:00:00 PM,SERC,WEST,EKPC,EKPC,1603.611,True
6/9/2024 12:00:00 AM,6/8/2024 8:00:00 PM,SERC,WEST,EKPC,EKPC,1561.491,True
6/9/2024 1:00:00 AM,6/8/2024 9:00:00 PM,SERC,WEST,EKPC,EKPC,1514.474,True
6/9/2024 2:00:00 AM,6/8/2024 10:00:00 PM,SERC,WEST,EKPC,EKPC,1456.464,True
6/9/2024 3:00:00 AM,6/8/2024 11:00:00 PM,SERC,WEST,EKPC,EKPC,1355.698,True
6/9/2024 4:00:00 AM,6/9/2024 12:00:00 AM,SERC,WEST,EKPC,EKPC,1244.919,True
6/9/2024 5:00:00 AM,6/9/2024 1:00:00 AM,SERC,WEST,EKPC,EKPC,1186.476,True
6/9/2024 6:00:00 AM,6/9/2024 2:00:00 AM,SERC,WEST,EKPC,EKPC,1149.256,True
6/9/2024 7:00:00 AM,6/9/2024 3:00:00 AM,SERC,WEST,EKPC,EKPC,1110.540,True
6/9/2024 8:00:00 AM,6/9/2024 4:00:00 AM,SERC,WEST,EKPC,EKPC,1091.605,True
6/9/2024 9:00:00 AM,6/9/2024 5:00:00 AM,SERC,WEST,EKPC,EKPC,1081.327,True
6/9/2024 10:00:00 AM,6/9/2024 6:00:00 AM,SERC,WEST,EKPC,EKPC,1105.287,True
6/9/2024 11:00:00 AM,6/9/2024 7:00:00 AM,SERC,WEST,EKPC,EKPC,1086.134,True
6/9/2024 12:00:00 PM,6/9/2024 8:00:00 AM,SERC,WEST,EKPC,EKPC,1196.876,True
6/9/2024 1:00:00 PM,6/9/2024 9:00:00 AM,SERC,WEST,EKPC,EKPC,1298.187,True
6/9/2024 2:00:00 PM,6/9/2024 10:00:00 AM,SERC,WEST,EKPC,EKPC,1409.464,True
6/9/2024 3:00:00 PM,6/9/2024 11:00:00 AM,SERC,WEST,EKPC,EKPC,1502.678,True
6/9/2024 4:00:00 PM,6/9/2024 12:00:00 PM,SERC,WEST,EKPC,EKPC,1618.666,True
6/9/2024 5:00:00 PM,6/9/2024 1:00:00 PM,SERC,WEST,EKPC,EKPC,1629.065,True
6/9/2024 6:00:00 PM,6/9/2024 2:00:00 PM,SERC,WEST,EKPC,EKPC,1633.237,True
6/9/2024 7:00:00 PM,6/9/2024 3:00:00 PM,SERC,WEST,EKPC,EKPC,1621.624,True
6/9/2024 8:00:00 PM,6/9/2024 4:00:00 PM,SERC,WEST,EKPC,EKPC,1636.350,True
6/9/2024 9:00:00 PM,6/9/2024 5:00:00 PM,SERC,WEST,EKPC,EKPC,1668.694,True
6/9/2024 10:00:00 PM,6/9/2024 6:00:00 PM,SERC,WEST,EKPC,EKPC,1646.645,True
6/9/2024 11:00:00 PM,6/9/2024 7:00:00 PM,SERC,WEST,EKPC,EKPC,1592.168,True
6/10/2024 12:00:00 AM,6/9/2024 8:00:00 PM,SERC,WEST,EKPC,EKPC,1523.087,True
6/10/2024 1:00:00 AM,6/9/2024 9:00:00 PM,SERC,WEST,EKPC,EKPC,1579.282,True
6/10/2024 2:00:00 AM,6/9/2024 10:00:00 PM,SERC,WEST,EKPC,EKPC,1500.515,True
6/10/2024 3:00:00 AM,6/9/2024 11:00:00 PM,SERC,WEST,EKPC,EKPC,1332.367,True
6/10/2024 4:00:00 AM,6/10/2024 12:00:00 AM,SERC,WEST,EKPC,EKPC,1248.869,True
6/10/2024 5:00:00 AM,6/10/2024 1:00:00 AM,SERC,WEST,EKPC,EKPC,1111.987,True
6/10/2024 6:00:00 AM,6/10/2024 2:00:00 AM,SERC,WEST,EKPC,EKPC,1155.821,True
6/10/2024 7:00:00 AM,6/10/2024 3:00:00 AM,SERC,WEST,EKPC,EKPC,1099.305,True
6/10/2024 8:00:00 AM,6/10/2024 4:00:00 AM,SERC,WEST,EKPC,EKPC,1044.113,True
6/10/2024 9:00:00 AM,6/10/2024 5:00:00 AM,SERC,WEST,EKPC,EKPC,1113.627,True
6/10/2024 10:00:00 AM,6/10/2024 6:00:00 AM,SERC,WEST,EKPC,EKPC,1248.994,True
6/10/2024 11:00:00 AM,6/10/2024 7:00:00 AM,SERC,WEST,EKPC,EKPC,1340.713,True
6/10/2024 12:00:00 PM,6/10/2024 8:00:00 AM,SERC,WEST,EKPC,EKPC,1381.883,True
6/10/2024 1:00:00 PM,6/10/2024 9:00:00 AM,SERC,WEST,EKPC,EKPC,1409.710,True
6/10/2024 2:00:00 PM,6/10/2024 10:00:00 AM,SERC,WEST,EKPC,EKPC,1479.871,True
6/10/2024 3:00:00 PM,6/10/2024 11:00:00 AM,SERC,WEST,EKPC,EKPC,1510.445,True
6/10/2024 4:00:00 PM,6/10/2024 12:00:00 PM,SERC,WEST,EKPC,EKPC,1562.341,True
6/10/2024 5:00:00 PM,6/10/2024 1:00:00 PM,SERC,WEST,EKPC,EKPC,1614.414,True
6/10/2024 6:00:00 PM,6/10/2024 2:00:00 PM,SERC,WEST,EKPC,EKPC,1619.846,True
6/10/2024 7:00:00 PM,6/10/2024 3:00:00 PM,SERC,WEST,EKPC,EKPC,1673.529,True
6/10/2024 8:00:00 PM,6/10/2024 4:00:00 PM,SERC,WEST,EKPC,EKPC,1650.923,True
6/10/2024 9:00:00 PM,6/10/2024 5:00:00 PM,SERC,WEST,EKPC,EKPC,1682.235,True
6/10/2024 10:00:00 PM,6/10/2024 6:00:00 PM,SERC,WEST,EKPC,EKPC,1715.434,True
6/10/2024 11:00:00 PM,6/10/2024 7:00:00 PM,SERC,WEST,EKPC,EKPC,1661.998,True
6/11/2024 12:00:00 AM,6/10/2024 8:00:00 PM,SERC,WEST,EKPC,EKPC,1641.054,True
6/11/2024 1:00:00 AM,6/10/2024 9:00:00 PM,SERC,WEST,EKPC,EKPC,1593.826,True
6/11/2024 2:00:00 AM,6/10/2024 10:00:00 PM,SERC,WEST,EKPC,EKPC,1475.198,True
6/11/2024 3:00:00 AM,6/10/2024 11:00:00 PM,SERC,WEST,EKPC,EKPC,1352.257,True
6/11/2024 4:00:00 AM,6/11/2024 12:00:00 AM,SERC,WEST,EKPC,EKPC,1259.715,True
6/11/2024 5:00:00 AM,6/11/2024 1:00:00 AM,SERC,WEST,EKPC,EKPC,1207.192,True
6/11/2024 6:00:00 AM,6/11/2024 2:00:00 AM,SERC,WEST,EKPC,EKPC,1136.468,True
